SALES,ORDERDATE,STATUS,PRODUCTLINE,COUNTRY,DEALSIZE
2843.91,4/4/2003 0:00,Shipped,Trucks and Buses,USA,Small
6176.42,6/3/2003 0:00,Shipped,Trucks and Buses,USA,Medium
5500.44,8/1/2003 0:00,Shipped,Trucks and Buses,Finland,Medium
3220.1,9/21/2003 0:00,Shipped,Trucks and Buses,Finland,Medium
4556.16,10/22/2003 0:00,Shipped,Trucks and Buses,Singapore,Medium
3114.89,11/6/2003 0:00,Shipped,Trucks and Buses,Italy,Medium
4948.2,11/14/2003 0:00,Shipped,Trucks and Buses,Spain,Medium
5161.17,11/25/2003 0:00,Shipped,Trucks and Buses,USA,Medium
2657.76,12/9/2003 0:00,Shipped,Trucks and Buses,USA,Small
3983.05,2/12/2004 0:00,Shipped,Trucks and Buses,Ireland,Medium
3974.94,3/15/2004 0:00,Shipped,Trucks and Buses,Germany,Medium
2928.42,5/5/2004 0:00,Shipped,Trucks and Buses,Spain,Small
3054.57,6/15/2004 0:00,Shipped,Trucks and Buses,Singapore,Medium
3345.26,7/20/2004 0:00,Shipped,Trucks and Buses,USA,Medium
4310.72,8/20/2004 0:00,Shipped,Trucks and Buses,USA,Medium
4983.14,9/8/2004 0:00,Shipped,Trucks and Buses,USA,Medium
4618.32,10/13/2004 0:00,Shipped,Trucks and Buses,USA,Medium
3403.12,10/22/2004 0:00,Shipped,Trucks and Buses,Denmark,Medium
5190.42,11/5/2004 0:00,Shipped,Trucks and Buses,Norway,Medium
3141.57,11/20/2004 0:00,Shipped,Trucks and Buses,France,Medium
2213.4,12/2/2004 0:00,Shipped,Trucks and Buses,Spain,Small
4896.7,12/15/2004 0:00,Shipped,Trucks and Buses,France,Medium
2714.4,1/23/2005 0:00,Shipped,Trucks and Buses,USA,Small
3087.05,2/22/2005 0:00,Shipped,Trucks and Buses,Spain,Medium
5692.96,3/17/2005 0:00,Shipped,Trucks and Buses,France,Medium
3460.86,5/3/2005 0:00,Shipped,Trucks and Buses,Spain,Medium
1895.94,5/31/2005 0:00,In Process,Trucks and Buses,France,Small
1705.92,1/31/2003 0:00,Shipped,Trains,Spain,Small
1033.41,4/16/2003 0:00,Shipped,Trains,Singapore,Small
3179.52,6/3/2003 0:00,Shipped,Trains,USA,Medium
2091.18,8/8/2003 0:00,Shipped,Trains,USA,Small
1779.71,9/28/2003 0:00,Shipped,Trains,Spain,Small
2537.64,10/22/2003 0:00,Shipped,Trains,Singapore,Small
2448.72,11/6/2003 0:00,Shipped,Trains,Italy,Small
972.4,11/14/2003 0:00,Shipped,Trains,USA,Small
2856.14,11/26/2003 0:00,Shipped,Trains,USA,Small
1968.3,1/2/2004 0:00,Shipped,Trains,France,Small
2056.2,2/12/2004 0:00,Shipped,Trains,Ireland,Small
2242.02,3/15/2004 0:00,Shipped,Trains,Germany,Small
3128.65,5/5/2004 0:00,Shipped,Trains,Finland,Medium
2443.26,7/20/2004 0:00,Shipped,Trains,USA,Small
2470.86,8/20/2004 0:00,Shipped,Trains,USA,Small
1927.45,9/8/2004 0:00,Shipped,Trains,USA,Small
2051.56,10/14/2004 0:00,Shipped,Trains,UK,Small
2337.38,10/22/2004 0:00,Shipped,Trains,Denmark,Small
5932.96,11/5/2004 0:00,Shipped,Trains,Norway,Medium
2296.77,11/21/2004 0:00,Shipped,Trains,USA,Small
6490.88,12/2/2004 0:00,Shipped,Trains,Spain,Medium
1623.25,12/15/2004 0:00,Shipped,Trains,France,Small
1405.92,1/26/2005 0:00,Shipped,Trains,Japan,Small
2282.28,2/22/2005 0:00,Shipped,Trains,Spain,Small
8977.05,3/17/2005 0:00,Shipped,Trains,France,Large
3256.35,5/5/2005 0:00,Shipped,Trains,USA,Medium
2821.66,3/3/2003 0:00,Shipped,Motorcycles,Philippines,Small
3293.4,5/7/2003 0:00,Shipped,Motorcycles,France,Medium
4224.0,7/2/2003 0:00,Shipped,Motorcycles,USA,Medium
3091.68,8/25/2003 0:00,Shipped,Motorcycles,USA,Medium
2219.6,10/10/2003 0:00,Shipped,Motorcycles,USA,Small
3866.4,11/4/2003 0:00,Shipped,Motorcycles,Australia,Medium
1964.76,11/11/2003 0:00,Shipped,Motorcycles,France,Small
2668.8,11/19/2003 0:00,Shipped,Motorcycles,Spain,Small
3222.0,1/15/2004 0:00,Shipped,Motorcycles,France,Medium
3864.5,2/21/2004 0:00,Shipped,Motorcycles,France,Medium
1366.8,4/5/2004 0:00,Shipped,Motorcycles,USA,Small
3475.68,5/26/2004 0:00,Shipped,Motorcycles,France,Medium
4206.5,6/30/2004 0:00,Shipped,Motorcycles,USA,Medium
1486.38,8/2/2004 0:00,Shipped,Motorcycles,USA,Small
3077.88,8/27/2004 0:00,Shipped,Motorcycles,USA,Medium
3544.2,9/30/2004 0:00,Shipped,Motorcycles,Finland,Medium
2483.04,10/15/2004 0:00,Shipped,Motorcycles,Norway,Small
3478.05,11/3/2004 0:00,Shipped,Motorcycles,USA,Medium
3657.8,11/17/2004 0:00,Shipped,Motorcycles,USA,Medium
4682.36,11/24/2004 0:00,Shipped,Motorcycles,Austria,Medium
3937.7,12/9/2004 0:00,Shipped,Motorcycles,France,Medium
4984.32,1/7/2005 0:00,Shipped,Motorcycles,USA,Medium
5406.66,2/3/2005 0:00,Shipped,Motorcycles,France,Medium
3491.18,3/4/2005 0:00,Shipped,Motorcycles,USA,Medium
2118.54,4/8/2005 0:00,Shipped,Motorcycles,UK,Small
2897.47,2/11/2003 0:00,Shipped,Ships,Denmark,Small
1916.75,4/28/2003 0:00,Shipped,Ships,Austria,Small
1860.0,6/12/2003 0:00,Shipped,Ships,UK,Small
2624.0,8/8/2003 0:00,Shipped,Ships,USA,Small
2780.81,9/28/2003 0:00,Shipped,Ships,Spain,Small
3239.62,10/23/2003 0:00,Cancelled,Ships,Sweden,Medium
1824.0,11/7/2003 0:00,Shipped,Ships,Spain,Small
1134.0,11/14/2003 0:00,Shipped,Ships,USA,Small
1487.41,11/26/2003 0:00,Shipped,Ships,Spain,Small
2837.46,1/2/2004 0:00,Shipped,Ships,France,Small
1942.77,2/19/2004 0:00,Shipped,Ships,USA,Small
2544.12,3/29/2004 0:00,Shipped,Ships,USA,Small
2568.24,5/7/2004 0:00,Cancelled,Ships,USA,Small
2108.0,6/17/2004 0:00,Shipped,Ships,Canada,Small
1372.14,7/21/2004 0:00,Shipped,Ships,Belgium,Small
3540.15,8/20/2004 0:00,Shipped,Ships,Canada,Medium
1958.84,9/10/2004 0:00,Shipped,Ships,USA,Small
2700.0,10/14/2004 0:00,Shipped,Ships,UK,Small
2542.0,10/29/2004 0:00,Shipped,Ships,France,Small
2340.0,11/9/2004 0:00,Shipped,Ships,Sweden,Small
2816.44,11/23/2004 0:00,Shipped,Ships,Japan,Small
3526.82,12/2/2004 0:00,Shipped,Ships,Spain,Medium
4627.92,1/31/2005 0:00,Shipped,Ships,Finland,Medium
1933.5,2/28/2005 0:00,Shipped,Ships,USA,Small
2600.13,3/23/2005 0:00,Shipped,Ships,USA,Small
2639.58,5/6/2005 0:00,On Hold,Ships,USA,Small
3312.97,2/17/2003 0:00,Shipped,Planes,Italy,Medium
3863.87,4/29/2003 0:00,Shipped,Planes,Australia,Medium
1863.36,6/27/2003 0:00,Shipped,Planes,Spain,Small
3945.96,8/10/2003 0:00,Shipped,Planes,USA,Medium
4954.08,10/8/2003 0:00,Shipped,Planes,Spain,Medium
2762.2,10/28/2003 0:00,Shipped,Planes,USA,Small
3989.76,12/1/2003 0:00,Shipped,Planes,USA,Medium
1649.55,1/12/2004 0:00,Shipped,Planes,Japan,Small
2534.75,2/20/2004 0:00,Shipped,Planes,Australia,Small
2580.25,4/2/2004 0:00,Shipped,Planes,Canada,Small
2831.54,5/11/2004 0:00,Shipped,Planes,USA,Small
3361.2,6/24/2004 0:00,Cancelled,Planes,Spain,Medium
2864.32,7/23/2004 0:00,Shipped,Planes,France,Small
1994.88,8/21/2004 0:00,Shipped,Planes,Norway,Small
4296.6,9/15/2004 0:00,Shipped,Planes,Germany,Medium
2224.95,10/15/2004 0:00,Shipped,Planes,USA,Small
2795.14,11/1/2004 0:00,Shipped,Planes,UK,Small
2762.1,11/12/2004 0:00,Shipped,Planes,Italy,Small
2658.0,11/24/2004 0:00,Shipped,Planes,Spain,Small
5043.87,12/4/2004 0:00,Shipped,Planes,USA,Medium
1210.8,12/17/2004 0:00,Shipped,Planes,Australia,Small
3029.19,2/3/2005 0:00,Shipped,Planes,France,Medium
10066.6,3/3/2005 0:00,Shipped,Planes,USA,Large
4121.43,3/30/2005 0:00,Shipped,Planes,France,Medium
1135.31,4/3/2005 0:00,On Hold,Planes,USA,Small
2100.82,5/10/2005 0:00,Shipped,Planes,Italy,Small
2034.35,2/11/2003 0:00,Shipped,Ships,Denmark,Small
3027.84,4/16/2003 0:00,Shipped,Ships,Singapore,Medium
3104.0,6/6/2003 0:00,Shipped,Ships,Spain,Medium
3612.43,8/8/2003 0:00,Shipped,Ships,USA,Medium
2711.88,9/28/2003 0:00,Shipped,Ships,Spain,Small
3013.97,10/21/2003 0:00,Shipped,Ships,USA,Medium
2738.54,11/7/2003 0:00,Shipped,Ships,Spain,Small
2832.0,11/14/2003 0:00,Shipped,Ships,USA,Small
4720.0,11/26/2003 0:00,Shipped,Ships,USA,Medium
3222.0,1/2/2004 0:00,Shipped,Ships,France,Medium
2231.0,2/18/2004 0:00,Shipped,Ships,Belgium,Small
2296.84,3/20/2004 0:00,Shipped,Ships,UK,Small
4157.2,5/7/2004 0:00,Cancelled,Ships,USA,Medium
2146.2,7/21/2004 0:00,Shipped,Ships,Belgium,Small
3724.23,8/20/2004 0:00,Shipped,Ships,USA,Medium
2084.81,9/9/2004 0:00,Shipped,Ships,Italy,Small
3488.78,10/14/2004 0:00,Shipped,Ships,UK,Medium
1753.06,10/22/2004 0:00,Shipped,Ships,Denmark,Small
3469.2,11/10/2004 0:00,Resolved,Ships,Denmark,Medium
2530.8,11/21/2004 0:00,Shipped,Ships,USA,Small
2924.32,12/2/2004 0:00,Shipped,Ships,Spain,Small
4496.8,1/26/2005 0:00,Shipped,Ships,Japan,Medium
6397.44,2/23/2005 0:00,Shipped,Ships,USA,Medium
2577.6,3/28/2005 0:00,Shipped,Ships,France,Small
3533.62,5/6/2005 0:00,On Hold,Ships,USA,Medium
3177.3,2/17/2003 0:00,Shipped,Ships,Italy,Medium
2730.06,4/28/2003 0:00,Shipped,Ships,Austria,Small
1891.78,6/16/2003 0:00,Shipped,Ships,USA,Small
2612.48,8/10/2003 0:00,Shipped,Ships,USA,Small
2925.76,10/6/2003 0:00,Shipped,Ships,Finland,Small
2940.02,10/23/2003 0:00,Cancelled,Ships,Sweden,Small
3293.24,11/8/2003 0:00,Shipped,Ships,France,Medium
2389.68,11/14/2003 0:00,Shipped,Ships,UK,Small
2172.48,11/26/2003 0:00,Shipped,Ships,Spain,Small
2927.43,1/9/2004 0:00,Shipped,Ships,USA,Small
2659.54,2/19/2004 0:00,Shipped,Ships,USA,Small
3838.0,5/8/2004 0:00,Shipped,Ships,USA,Medium
4142.16,6/24/2004 0:00,Cancelled,Ships,Spain,Medium
2172.48,7/21/2004 0:00,Shipped,Ships,USA,Small
1882.8,8/20/2004 0:00,Shipped,Ships,Canada,Small
3477.86,9/15/2004 0:00,Shipped,Ships,Germany,Medium
3323.84,10/14/2004 0:00,Shipped,Ships,USA,Medium
4195.8,11/1/2004 0:00,Shipped,Ships,UK,Medium
4156.58,11/12/2004 0:00,Shipped,Ships,Italy,Medium
3918.75,11/23/2004 0:00,Shipped,Ships,Japan,Medium
2352.67,12/3/2004 0:00,Shipped,Ships,USA,Small
1089.36,12/17/2004 0:00,Shipped,Ships,Australia,Small
2701.12,1/31/2005 0:00,Shipped,Ships,Finland,Small
2487.04,3/1/2005 0:00,Resolved,Ships,Spain,Small
3910.32,3/30/2005 0:00,Shipped,Ships,France,Medium
4038.8,4/1/2005 0:00,Shipped,Ships,USA,Medium
3070.4,5/9/2005 0:00,Disputed,Ships,Australia,Medium
3763.46,2/17/2003 0:00,Shipped,Planes,Italy,Medium
2584.8,4/29/2003 0:00,Shipped,Planes,Australia,Small
4427.6,6/16/2003 0:00,Shipped,Planes,USA,Medium
2152.02,8/10/2003 0:00,Shipped,Planes,USA,Small
2353.4,10/6/2003 0:00,Shipped,Planes,Finland,Small
3431.39,10/28/2003 0:00,Shipped,Planes,USA,Medium
1930.5,11/8/2003 0:00,Shipped,Planes,France,Small
4774.56,11/27/2003 0:00,Shipped,Planes,Philippines,Medium
2592.72,1/12/2004 0:00,Shipped,Planes,Japan,Small
3246.75,2/19/2004 0:00,Shipped,Planes,USA,Medium
3372.5,4/2/2004 0:00,Shipped,Planes,Canada,Medium
3909.15,5/11/2004 0:00,Shipped,Planes,USA,Medium
2994.75,6/24/2004 0:00,Cancelled,Planes,Spain,Small
4472.52,7/23/2004 0:00,Shipped,Planes,France,Medium
4576.95,8/21/2004 0:00,Shipped,Planes,Norway,Medium
2441.04,9/15/2004 0:00,Shipped,Planes,Germany,Small
3106.25,10/15/2004 0:00,Shipped,Planes,USA,Medium
2706.41,11/1/2004 0:00,Shipped,Planes,UK,Small
4021.53,11/12/2004 0:00,Shipped,Planes,Italy,Medium
4826.25,11/24/2004 0:00,Shipped,Planes,Spain,Medium
4935.28,12/3/2004 0:00,Shipped,Planes,USA,Medium
2754.7,12/17/2004 0:00,Shipped,Planes,Australia,Small
3856.71,2/3/2005 0:00,Shipped,Planes,France,Medium
3102.08,3/1/2005 0:00,Resolved,Planes,Spain,Medium
1908.72,3/30/2005 0:00,Shipped,Planes,France,Small
7543.75,4/3/2005 0:00,On Hold,Planes,USA,Large
2457.18,5/10/2005 0:00,Shipped,Planes,Italy,Small
2038.87,2/11/2003 0:00,Shipped,Ships,Denmark,Small
2499.26,4/28/2003 0:00,Shipped,Ships,Austria,Small
3838.05,6/12/2003 0:00,Shipped,Ships,UK,Medium
2643.99,8/10/2003 0:00,Shipped,Ships,USA,Small
2315.88,10/2/2003 0:00,Shipped,Ships,USA,Small
3225.06,10/23/2003 0:00,Cancelled,Ships,Sweden,Medium
2451.84,11/7/2003 0:00,Shipped,Ships,Spain,Small
2254.98,11/14/2003 0:00,Shipped,Ships,USA,Small
3939.5,11/26/2003 0:00,Shipped,Ships,Spain,Medium
3424.7,1/2/2004 0:00,Shipped,Ships,France,Medium
2914.2,2/19/2004 0:00,Shipped,Ships,USA,Small
2389.6,3/29/2004 0:00,Shipped,Ships,USA,Small
2428.48,5/7/2004 0:00,Cancelled,Ships,USA,Small
3021.48,6/17/2004 0:00,Shipped,Ships,Canada,Medium
2610.72,7/21/2004 0:00,Shipped,Ships,Belgium,Small
3091.19,8/20/2004 0:00,Shipped,Ships,Canada,Medium
2576.2,9/10/2004 0:00,Shipped,Ships,USA,Small
3232.31,10/14/2004 0:00,Shipped,Ships,UK,Medium
3573.6,11/1/2004 0:00,Shipped,Ships,UK,Medium
2022.51,11/10/2004 0:00,Resolved,Ships,Denmark,Small
3717.5,11/23/2004 0:00,Shipped,Ships,Japan,Medium
2185.15,12/2/2004 0:00,Shipped,Ships,Spain,Small
2883.53,1/31/2005 0:00,Shipped,Ships,Finland,Small
5017.57,3/1/2005 0:00,Resolved,Ships,Spain,Medium
1463.0,3/28/2005 0:00,Shipped,Ships,France,Small
2352.59,5/6/2005 0:00,On Hold,Ships,USA,Small
4460.82,1/29/2003 0:00,Shipped,Classic Cars,Norway,Medium
4758.18,4/1/2003 0:00,Shipped,Classic Cars,France,Medium
4597.2,5/28/2003 0:00,Shipped,Classic Cars,Spain,Medium
4114.8,7/24/2003 0:00,Shipped,Classic Cars,USA,Medium
2104.0,9/19/2003 0:00,Shipped,Classic Cars,Singapore,Small
3195.27,10/21/2003 0:00,Resolved,Classic Cars,Austria,Medium
3611.16,11/6/2003 0:00,Shipped,Classic Cars,UK,Medium
2000.77,11/13/2003 0:00,Shipped,Classic Cars,USA,Small
2314.26,11/25/2003 0:00,Shipped,Classic Cars,France,Small
3871.89,12/5/2003 0:00,Shipped,Classic Cars,Canada,Medium
2728.0,2/4/2004 0:00,Shipped,Classic Cars,Singapore,Small
5614.0,3/11/2004 0:00,Shipped,Classic Cars,USA,Medium
4628.8,5/4/2004 0:00,Shipped,Classic Cars,USA,Medium
3641.4,6/15/2004 0:00,Shipped,Classic Cars,Japan,Medium
4048.0,7/19/2004 0:00,Shipped,Classic Cars,Australia,Medium
2321.46,8/19/2004 0:00,Shipped,Classic Cars,USA,Small
3256.96,9/8/2004 0:00,Shipped,Classic Cars,Sweden,Medium
4208.0,10/11/2004 0:00,Shipped,Classic Cars,France,Medium
2973.9,10/22/2004 0:00,Shipped,Classic Cars,Canada,Small
4248.3,11/5/2004 0:00,Shipped,Classic Cars,USA,Medium
9558.8,11/20/2004 0:00,Shipped,Classic Cars,France,Large
2650.56,11/1/2004 0:00,Shipped,Classic Cars,Spain,Small
3761.37,12/10/2004 0:00,Shipped,Classic Cars,Spain,Medium
4301.34,1/23/2005 0:00,Shipped,Classic Cars,USA,Medium
1864.56,2/17/2005 0:00,Shipped,Classic Cars,USA,Small
3576.8,5/1/2005 0:00,Shipped,Classic Cars,Canada,Medium
3722.32,5/31/2005 0:00,In Process,Classic Cars,Spain,Medium
3986.56,2/17/2003 0:00,Shipped,Planes,Italy,Medium
3417.12,4/29/2003 0:00,Shipped,Planes,Australia,Medium
2691.09,6/27/2003 0:00,Shipped,Planes,Spain,Small
2752.6,8/25/2003 0:00,Shipped,Planes,USA,Small
4527.72,10/28/2003 0:00,Shipped,Planes,USA,Medium
3957.05,11/18/2003 0:00,Shipped,Planes,Norway,Medium
2818.0,1/12/2004 0:00,Shipped,Planes,Japan,Small
3199.86,2/20/2004 0:00,Shipped,Planes,Australia,Medium
2402.75,4/2/2004 0:00,Shipped,Planes,Canada,Small
6055.72,5/11/2004 0:00,Shipped,Planes,USA,Medium
5465.16,6/28/2004 0:00,Shipped,Planes,USA,Medium
6378.72,7/23/2004 0:00,Shipped,Planes,France,Medium
5392.8,8/27/2004 0:00,Shipped,Planes,USA,Medium
3986.5,9/16/2004 0:00,Shipped,Planes,Ireland,Medium
4009.23,10/15/2004 0:00,Shipped,Planes,USA,Medium
7119.0,11/2/2004 0:00,Shipped,Planes,USA,Large
4072.2,11/12/2004 0:00,Shipped,Planes,Italy,Medium
4094.51,11/24/2004 0:00,Shipped,Planes,Spain,Medium
3302.4,12/4/2004 0:00,Shipped,Planes,USA,Medium
3186.48,12/17/2004 0:00,Shipped,Planes,Australia,Medium
1668.25,2/3/2005 0:00,Shipped,Planes,France,Small
7154.5,3/3/2005 0:00,Shipped,Planes,USA,Large
2810.83,3/30/2005 0:00,Shipped,Planes,France,Small
2018.31,4/3/2005 0:00,On Hold,Planes,USA,Small
5642.83,5/10/2005 0:00,Shipped,Planes,Italy,Medium
3273.6,2/17/2003 0:00,Shipped,Planes,Italy,Medium
3268.0,4/29/2003 0:00,Shipped,Planes,Australia,Medium
2688.0,8/10/2003 0:00,Shipped,Planes,USA,Small
3715.2,10/6/2003 0:00,Shipped,Planes,Finland,Medium
4608.0,10/28/2003 0:00,Shipped,Planes,USA,Medium
3131.2,12/1/2003 0:00,Shipped,Planes,USA,Medium
2678.4,1/12/2004 0:00,Shipped,Planes,Japan,Small
1747.2,2/20/2004 0:00,Shipped,Planes,Australia,Small
2944.0,4/2/2004 0:00,Shipped,Planes,Canada,Small
2956.8,5/11/2004 0:00,Shipped,Planes,USA,Small
2052.0,6/24/2004 0:00,Cancelled,Planes,Spain,Small
3164.8,7/23/2004 0:00,Shipped,Planes,France,Medium
1740.0,8/21/2004 0:00,Shipped,Planes,Norway,Small
1777.6,9/15/2004 0:00,Shipped,Planes,Germany,Small
1831.2,10/15/2004 0:00,Shipped,Planes,USA,Small
3609.6,11/1/2004 0:00,Shipped,Planes,UK,Medium
2112.0,11/12/2004 0:00,Shipped,Planes,Italy,Small
3644.12,11/24/2004 0:00,Shipped,Planes,Austria,Medium
3523.85,12/4/2004 0:00,Shipped,Planes,USA,Medium
5001.92,12/17/2004 0:00,Shipped,Planes,Australia,Medium
5208.72,2/3/2005 0:00,Shipped,Planes,France,Medium
3018.88,3/1/2005 0:00,Resolved,Planes,Spain,Medium
1902.4,3/30/2005 0:00,Shipped,Planes,France,Small
7084.0,4/3/2005 0:00,On Hold,Planes,USA,Large
2620.8,5/10/2005 0:00,Shipped,Planes,Italy,Small
3164.46,2/11/2003 0:00,Shipped,Ships,Denmark,Medium
4219.2,4/21/2003 0:00,Shipped,Ships,Spain,Medium
3828.3,6/12/2003 0:00,Shipped,Ships,UK,Medium
2334.99,8/8/2003 0:00,Shipped,Ships,USA,Small
4407.5,9/28/2003 0:00,Shipped,Ships,Spain,Medium
2812.8,10/23/2003 0:00,Cancelled,Ships,Sweden,Small
4055.04,11/7/2003 0:00,Shipped,Ships,Spain,Medium
3891.66,11/14/2003 0:00,Shipped,Ships,USA,Medium
2488.32,11/26/2003 0:00,Shipped,Ships,Spain,Small
4447.4,1/2/2004 0:00,Shipped,Ships,France,Medium
4187.22,2/19/2004 0:00,Shipped,Ships,USA,Medium
4615.68,3/20/2004 0:00,Shipped,Ships,UK,Medium
3245.4,5/7/2004 0:00,Cancelled,Ships,USA,Medium
2203.75,6/17/2004 0:00,Shipped,Ships,Canada,Small
3446.0,7/21/2004 0:00,Shipped,Ships,Belgium,Medium
1939.3,8/20/2004 0:00,Shipped,Ships,Canada,Small
3473.78,9/10/2004 0:00,Shipped,Ships,USA,Medium
2884.8,10/14/2004 0:00,Shipped,Ships,UK,Small
2670.65,10/29/2004 0:00,Shipped,Ships,France,Small
3440.0,11/10/2004 0:00,Resolved,Ships,Denmark,Medium
2770.78,11/21/2004 0:00,Shipped,Ships,USA,Small
2397.54,12/2/2004 0:00,Shipped,Ships,Spain,Small
3275.56,1/31/2005 0:00,Shipped,Ships,Finland,Medium
4143.6,3/1/2005 0:00,Resolved,Ships,Spain,Medium
5192.64,3/28/2005 0:00,Shipped,Ships,France,Medium
3029.04,5/6/2005 0:00,On Hold,Ships,USA,Medium
2556.18,2/11/2003 0:00,Shipped,Ships,Denmark,Small
3753.9,4/16/2003 0:00,Shipped,Ships,Singapore,Medium
2562.3,6/12/2003 0:00,Shipped,Ships,UK,Small
3245.58,8/8/2003 0:00,Shipped,Ships,USA,Medium
2204.6,9/28/2003 0:00,Shipped,Ships,Spain,Small
3003.0,10/23/2003 0:00,Cancelled,Ships,Sweden,Medium
2526.48,11/7/2003 0:00,Shipped,Ships,Spain,Small
1747.9,11/14/2003 0:00,Shipped,Ships,USA,Small
3267.25,11/26/2003 0:00,Shipped,Ships,Spain,Medium
2818.53,1/2/2004 0:00,Shipped,Ships,France,Small
2955.54,2/19/2004 0:00,Shipped,Ships,USA,Small
2885.05,3/20/2004 0:00,Shipped,Ships,UK,Small
3162.95,5/7/2004 0:00,Cancelled,Ships,USA,Medium
4071.5,6/17/2004 0:00,Shipped,Ships,Canada,Medium
2969.46,7/21/2004 0:00,Shipped,Ships,Belgium,Small
3396.44,8/20/2004 0:00,Shipped,Ships,Canada,Medium
4692.6,9/10/2004 0:00,Shipped,Ships,USA,Medium
3515.7,10/14/2004 0:00,Shipped,Ships,UK,Medium
3380.69,10/29/2004 0:00,Shipped,Ships,France,Medium
3204.57,11/10/2004 0:00,Resolved,Ships,Denmark,Medium
2588.04,11/21/2004 0:00,Shipped,Ships,USA,Small
2854.75,12/2/2004 0:00,Shipped,Ships,Spain,Small
4025.6,1/31/2005 0:00,Shipped,Ships,Finland,Medium
2864.4,3/1/2005 0:00,Resolved,Ships,Spain,Small
3789.72,3/28/2005 0:00,Shipped,Ships,France,Medium
2439.99,5/6/2005 0:00,On Hold,Ships,USA,Small
2949.12,2/17/2003 0:00,Shipped,Planes,Italy,Small
1539.72,4/28/2003 0:00,Shipped,Planes,Austria,Small
2213.38,6/16/2003 0:00,Shipped,Planes,USA,Small
2919.58,8/10/2003 0:00,Shipped,Planes,USA,Small
3778.28,10/6/2003 0:00,Shipped,Planes,Finland,Medium
3233.49,10/28/2003 0:00,Shipped,Planes,USA,Medium
3431.25,11/8/2003 0:00,Shipped,Planes,France,Medium
2546.8,11/27/2003 0:00,Shipped,Planes,Philippines,Small
2953.86,1/12/2004 0:00,Shipped,Planes,Japan,Small
3183.29,2/19/2004 0:00,Shipped,Planes,USA,Medium
2466.7,4/2/2004 0:00,Shipped,Planes,Canada,Small
2363.22,5/11/2004 0:00,Shipped,Planes,USA,Small
2487.45,6/24/2004 0:00,Cancelled,Planes,Spain,Small
2249.05,7/23/2004 0:00,Shipped,Planes,France,Small
2061.12,8/21/2004 0:00,Shipped,Planes,Norway,Small
4071.14,9/15/2004 0:00,Shipped,Planes,Germany,Medium
2656.29,10/15/2004 0:00,Shipped,Planes,USA,Small
2736.36,11/1/2004 0:00,Shipped,Planes,UK,Small
3348.93,11/12/2004 0:00,Shipped,Planes,Italy,Medium
2893.0,11/23/2004 0:00,Shipped,Planes,Japan,Small
1661.22,12/3/2004 0:00,Shipped,Planes,USA,Small
4277.35,12/17/2004 0:00,Shipped,Planes,Australia,Medium
2502.9,1/31/2005 0:00,Shipped,Planes,Finland,Small
3801.6,3/1/2005 0:00,Resolved,Planes,Spain,Medium
3144.96,3/30/2005 0:00,Shipped,Planes,France,Medium
2031.4,4/3/2005 0:00,On Hold,Planes,USA,Small
2674.17,5/10/2005 0:00,Shipped,Planes,Italy,Small
2526.72,2/17/2003 0:00,Shipped,Planes,Italy,Small
1348.76,4/28/2003 0:00,Shipped,Planes,Austria,Small
875.91,6/16/2003 0:00,Shipped,Planes,USA,Small
1874.05,8/10/2003 0:00,Shipped,Planes,USA,Small
1671.44,10/6/2003 0:00,Shipped,Planes,Finland,Small
1668.4,10/23/2003 0:00,Cancelled,Planes,Sweden,Small
2301.75,11/8/2003 0:00,Shipped,Planes,France,Small
1459.92,11/14/2003 0:00,Shipped,Planes,UK,Small
1209.59,11/26/2003 0:00,Shipped,Planes,Spain,Small
2145.12,1/9/2004 0:00,Shipped,Planes,USA,Small
1416.39,2/19/2004 0:00,Shipped,Planes,USA,Small
1843.52,5/8/2004 0:00,Shipped,Planes,USA,Small
1199.31,6/24/2004 0:00,Cancelled,Planes,Spain,Small
1875.2,7/21/2004 0:00,Shipped,Planes,USA,Small
2477.23,8/20/2004 0:00,Shipped,Planes,Canada,Small
948.99,9/15/2004 0:00,Shipped,Planes,Germany,Small
1823.42,10/14/2004 0:00,Shipped,Planes,USA,Small
1485.8,11/1/2004 0:00,Shipped,Planes,UK,Small
3789.72,11/15/2004 0:00,Shipped,Planes,USA,Medium
2060.37,11/23/2004 0:00,Shipped,Planes,Japan,Small
2579.36,12/3/2004 0:00,Shipped,Planes,USA,Small
2189.6,12/17/2004 0:00,Shipped,Planes,Australia,Small
1624.25,1/31/2005 0:00,Shipped,Planes,Finland,Small
4357.5,3/1/2005 0:00,Resolved,Planes,Spain,Medium
1367.48,3/30/2005 0:00,Shipped,Planes,France,Small
1122.4,4/1/2005 0:00,Shipped,Planes,USA,Small
2419.62,5/9/2005 0:00,Disputed,Planes,Australia,Small
1419.5,2/11/2003 0:00,Shipped,Ships,Denmark,Small
2184.0,4/16/2003 0:00,Shipped,Ships,Singapore,Small
2079.04,6/12/2003 0:00,Shipped,Ships,UK,Small
1724.97,8/8/2003 0:00,Shipped,Ships,USA,Small
3003.0,9/28/2003 0:00,Shipped,Ships,Spain,Medium
1846.42,10/23/2003 0:00,Cancelled,Ships,Sweden,Small
2009.2,11/7/2003 0:00,Shipped,Ships,Spain,Small
1804.04,11/14/2003 0:00,Shipped,Ships,USA,Small
2109.66,11/26/2003 0:00,Shipped,Ships,Spain,Small
